-164.8,[0.396319609385977, 0.52932316035539, 0.1376372893466481, 0.62977476447669, 0.24873597398015568, 0.6557625914899758]
-193.6,[0.5753129035121646, 0.583967767224565, 0.7093247018240799, 0.26823872739373833, 0.1947365043464524, 0.9621072098076512]
-194.8,[0.9350839564885802, 0.17185623227366675, 0.7423272938611838, 0.24218277095873963, 0.304571207757222, 0.846852233253125]
-151.6,[0.9350839564885802, 0.17185623227366675, 0.7423272938611838, 0.24218277095873963, 0.2080887316561929, 0.987174928176078]
-175.8,[0.8766866639457542, 0.4705756227558858, 0.22127789244049056, 0.7907539889271986, 0.1947365043464524, 0.9621072098076512]
-177.0,[0.396319609385977, 0.52932316035539, 0.1376372893466481, 0.62977476447669, 0.18341223886667002, 0.67449621079777]
-146.0,[0.9350839564885802, 0.17185623227366675, 0.7423272938611838, 0.24218277095873963, 0.42507296868660527, 0.5731728011351861]
-151.6,[0.9350839564885802, 0.17185623227366675, 0.7423272938611838, 0.24218277095873963, 0.2080887316561929, 0.987174928176078]
-160.4,[0.9350839564885802, 0.17185623227366675, 0.7423272938611838, 0.24218277095873963, 0.42507296868660527, 0.5731728011351861]
-146.0,[0.9350839564885802, 0.17185623227366675, 0.7423272938611838, 0.05236629710394369, 0.42507296868660527, 0.5731728011351861]
-146.8,[0.9350839564885802, 0.17185623227366675, 0.7423272938611838, 0.24218277095873963, 0.4930746316767821, 0.49231424743661434]
-151.6,[0.9350839564885802, 0.17185623227366675, 0.6890197259819939, 0.3982096806341736, 0.2080887316561929, 0.987174928176078]
-146.8,[0.9350839564885802, 0.17185623227366675, 0.7423272938611838, 0.24218277095873963, 0.4930746316767821, 0.49231424743661434]
-147.4,[0.6180380488836629, 0.44101728118545713, 0.246382641721983, 0.24218277095873963, 0.18341223886667002, 0.7651513847235644]
-149.0,[0.6180380488836629, 0.44101728118545713, 0.246382641721983, 0.24218277095873963, 0.42507296868660527, 0.5731728011351861]
-146.0,[0.9350839564885802, 0.17185623227366675, 0.7423272938611838, 0.05236629710394369, 0.42507296868660527, 0.5731728011351861]
-146.0,[0.9350839564885802, 0.17185623227366675, 0.7423272938611838, 0.24218277095873963, 0.42507296868660527, 0.5731728011351861]
-146.0,[0.9350839564885802, 0.17185623227366675, 0.7423272938611838, 0.24218277095873963, 0.18341223886667002, 0.7651513847235644]
-146.0,[0.9350839564885802, 0.17185623227366675, 0.7423272938611838, 0.24218277095873963, 0.42507296868660527, 0.5731728011351861]
-146.0,[0.9350839564885802, 0.17185623227366675, 0.7423272938611838, 0.05236629710394369, 0.42507296868660527, 0.5731728011351861]
-146.0,[0.9350839564885802, 0.17185623227366675, 0.5274431072454837, 0.24218277095873963, 0.42507296868660527, 0.5731728011351861]
-146.0,[0.9350839564885802, 0.17185623227366675, 0.7423272938611838, 0.24218277095873963, 0.18341223886667002, 0.7651513847235644]
-146.0,[0.9350839564885802, 0.17185623227366675, 0.7423272938611838, 0.24218277095873963, 0.42507296868660527, 0.5731728011351861]
